mode,step,reward,target_keys,rp1m_piano_keys,sim_keys,action_l2,action_max_abs
rp1m_reset_only,18,2.0170527368172766,"[22, 50]","[22, 50]",[13],7.348487854003906,3.1337742805480957
rp1m_reset_only,19,2.030341372778019,"[22, 50]","[22, 50]","[13, 46]",7.441401481628418,3.060220241546631
rp1m_reset_only,20,2.1687502193960126,"[22, 50]","[22, 50]",[13],7.554788112640381,3.079604387283325
rp1m_reset_only,21,2.0229667048370232,"[22, 50]","[22, 50]",[46],7.40878963470459,2.9933667182922363
rp1m_reset_only,22,2.137490380552819,"[22, 50]","[22, 50]",[46],7.295293807983398,2.982585906982422
rp1m_reset_only,23,2.2255448326788176,"[22, 50]","[22, 50]","[15, 46]",7.037328243255615,3.1034741401672363
rp1m_reset_only,24,2.218985724409527,"[22, 50]","[22, 50]","[15, 46]",7.106387615203857,3.0374233722686768
rp1m_reset_only,25,1.8511432981106186,"[22, 34, 50]","[22, 50]",[17],7.047208309173584,3.098130941390991
rp1m_reset_only,26,2.372043260858365,"[22, 34, 50]","[22, 50]",[],7.331284999847412,3.0860049724578857
rp1m_reset_only,27,1.9417158782835648,"[22, 34, 50]","[22, 50]",[21],7.341503143310547,3.1136393547058105
rp1m_reset_only,28,2.0325394429919985,"[22, 34, 50]","[20, 22, 50]",[20],7.561102390289307,3.0575811862945557
rp1m_reset_only,29,2.133036174917783,"[22, 34, 50]","[20, 22, 50]",[20],7.922338008880615,3.0412347316741943
rp1m_reset_only,30,2.2034751955535343,"[22, 34, 50]","[22, 50]",[20],7.8109049797058105,3.1119601726531982
rp1m_reset_only,31,2.2469716253397634,"[22, 34, 50]","[22, 50]",[20],8.315778732299805,3.095654249191284
rp1m_reset_only,32,2.4141948582128165,"[22, 34, 50]","[22, 50]","[20, 50]",7.875421524047852,3.087696075439453
rp1m_reset_only,33,2.4986671860376,"[22, 34, 50]","[22, 50]","[20, 50]",8.16440200805664,3.109581232070923
rp1m_reset_only,34,2.410660442864037,"[22, 34, 50]","[22, 50]",[],8.01318073272705,3.1223647594451904
rp1m_reset_only,35,2.4184234201248205,"[22, 34, 50]","[22, 50]",[50],7.6860246658325195,3.0962345600128174
rp1m_reset_only,36,2.6355081582561306,"[22, 34, 50]","[22, 50]",[50],7.843501091003418,3.0588741302490234
rp1m_reset_only,37,2.176245768448643,"[22, 34, 50, 51]","[22, 50]","[49, 50]",7.10724401473999,3.0457510948181152
rp1m_reset_only,38,2.006033961600805,"[22, 34, 51]","[22, 50]","[19, 50]",7.208171844482422,3.057481050491333
rp1m_reset_only,39,2.1270526890595245,"[22, 34, 51]","[22, 51]","[19, 50]",7.326512336730957,2.910423994064331
rp1m_reset_only,40,2.0936591726770155,"[22, 34, 51]","[22, 51]",[50],7.569206714630127,3.0766677856445312
rp1m_reset_only,41,2.1310756746130517,"[22, 34, 51]","[22, 51]","[19, 50]",7.387592315673828,2.909541368484497
rp1m_reset_only,42,1.9138114118333425,"[22, 34, 51]","[22, 51]",[50],7.592942237854004,3.088259696960449
rp1m_reset_only,43,2.4162678237012605,"[22, 34, 51]","[22, 51]",[],7.486659049987793,3.0038774013519287
rp1m_reset_only,44,2.4134544902394177,"[22, 34, 51]","[22, 51]",[],7.592639923095703,3.0272953510284424
rp1m_reset_only,45,2.413621739846297,"[22, 34, 51]","[22, 51]",[],7.106729030609131,3.067197799682617
rp1m_reset_only,46,2.522212181085021,"[22, 34, 51]","[22, 51]",[],7.885537624359131,3.1139609813690186
rp1m_reset_only,47,2.5193791474368044,"[22, 34, 51]","[22, 51]",[],7.7110676765441895,3.0278310775756836
rp1m_reset_only,48,2.5132385578184224,"[22, 34, 51]","[22, 51]",[],7.605466842651367,3.0264596939086914
rp1m_reset_only,49,2.1302906908382497,"[22, 34, 51]","[22, 51]","[48, 50]",7.956106662750244,3.006915807723999
rp1m_reset_only,50,1.7474536497700295,"[22, 31, 34, 50]","[22, 51]","[48, 50]",7.530002117156982,3.0609583854675293
rp1m_reset_only,51,1.9549922594690616,"[31, 34, 50]",[],[],7.052938461303711,2.8809006214141846
rp1m_reset_only,52,2.250702649354232,"[31, 34, 50]",[50],[],7.123826503753662,3.0507664680480957
rp1m_reset_only,53,2.1241642312788978,"[31, 34, 48, 50]","[34, 48, 50]",[],6.512943267822266,2.9235947132110596
rp1m_reset_only,54,1.9526469578785979,"[31, 34, 48]","[31, 34, 48, 50]",[44],6.688486099243164,2.6008083820343018
rp1m_reset_only,55,2.082913791526236,"[31, 34, 48]","[31, 34, 36]","[28, 44, 46]",6.5021820068359375,2.9696223735809326
rp1m_reset_only,56,2.128009773447019,"[31, 34, 48, 50]","[31, 34, 48]","[28, 44, 46]",6.924265384674072,2.9989728927612305
rp1m_reset_only,57,2.482190505254093,"[31, 34, 50]","[31, 34, 48]",[],6.9554033279418945,2.871089220046997
rp1m_reset_only,58,2.404483445268571,"[31, 34, 50]","[31, 34, 48]",[],6.43796443939209,2.766000270843506
rp1m_reset_only,59,2.1674607753753343,"[31, 34, 48, 50]","[31, 34, 48]","[46, 48]",6.344822406768799,2.945133686065674
rp1m_reset_only,60,2.0489211091633637,"[31, 34, 48]","[31, 34, 48]","[46, 48]",6.471888542175293,3.032139778137207
rp1m_reset_only,61,1.966456878693462,"[31, 34, 48]","[31, 34, 48]",[46],5.981672286987305,2.836822509765625
rp1m_reset_only,62,1.9477249026495311,"[31, 34, 48]","[31, 34, 48]","[25, 28]",7.165663719177246,3.000276803970337
rp1m_reset_only,63,2.094909166967042,"[31, 34, 48]","[31, 34, 48]",[28],7.094571590423584,3.083087921142578
rp1m_reset_only,64,2.0242240989199085,"[31, 34, 48]","[31, 34, 48]","[25, 28]",6.963079452514648,2.978496551513672
rp1m_reset_only,65,2.0285806405637894,"[31, 34, 48]","[31, 34, 48]","[25, 28, 43, 44]",7.164243698120117,3.069657802581787
rp1m_reset_only,66,2.049518364852587,"[31, 34, 48]","[31, 34, 48]","[25, 28]",7.01842737197876,2.9784951210021973
rp1m_reset_only,67,2.0417750297248705,"[31, 34, 48]","[31, 34, 48]",[28],6.624687194824219,2.977207899093628
rp1m_reset_only,68,2.5092500735876353,"[31, 34, 46, 48]","[31, 34, 48]",[],6.507491588592529,2.960986852645874
rp1m_reset_only,69,2.307419395726618,"[31, 34, 46]","[31, 34, 48]",[],7.191199779510498,2.839066505432129
rp1m_reset_only,70,2.4142554686497046,"[31, 34, 46]","[31, 34, 50]",[],7.0690131187438965,2.820056200027466
rp1m_reset_only,71,1.9154908940895479,"[31, 34, 46]","[31, 34, 46]","[43, 50]",7.18255615234375,2.9867913722991943
rp1m_reset_only,72,1.909399064123608,"[31, 34, 46]","[31, 34, 46]","[43, 47, 50]",6.626301288604736,2.7869129180908203
rp1m_reset_only,73,1.7854434038388893,"[31, 34, 46]","[31, 34, 46]",[43],6.480910301208496,2.72088623046875
rp1m_reset_only,74,2.274999542701672,"[31, 34, 46]","[31, 34, 46]",[],6.998073101043701,2.956972122192383
rp1m_reset_only,75,1.8154062109206532,"[26, 31, 34, 53]","[31, 34, 46]","[50, 51]",6.44008207321167,3.1169795989990234
rp1m_reset_only,76,1.8703636865234907,"[26, 34, 53]","[31, 34, 53]",[50],7.438863277435303,2.915083885192871
rp1m_reset_only,77,2.00675475660307,"[26, 34, 53]","[34, 53]",[50],6.670732021331787,2.997030019760132
rp1m_reset_only,78,1.9106724013024596,"[26, 34, 53]","[34, 53]",[50],6.736526966094971,3.031752347946167
rp1m_reset_only,79,2.4232665986070585,"[26, 34, 53]","[26, 27, 34, 53]",[],6.933531284332275,3.0307810306549072
rp1m_reset_only,80,2.4756593472176163,"[26, 34, 53]","[26, 34, 53]",[],6.623515605926514,2.976879119873047
rp1m_reset_only,81,1.8895875975404177,"[26, 34, 53]","[26, 34, 53]",[50],6.966291427612305,3.070748805999756
rp1m_reset_only,82,1.9064158188151143,"[26, 34, 53]","[26, 34, 53]",[50],6.465141773223877,2.88006591796875
rp1m_reset_only,83,1.8199062377999888,"[26, 34, 53]","[26, 34, 53]","[28, 50]",6.623243808746338,3.042971611022949
rp1m_reset_only,84,2.450390295735928,"[26, 34, 53]","[26, 34, 53]",[],6.705081939697266,3.0821778774261475
rp1m_reset_only,85,2.4270459904941974,"[26, 34, 53]","[26, 34, 53]",[],6.564391136169434,2.9883172512054443
rp1m_reset_only,86,1.9525981077409305,"[26, 34, 53]","[26, 34, 53]","[21, 29, 50, 51]",6.598036766052246,3.0992696285247803
rp1m_reset_only,87,1.7706032506947726,"[26, 34, 53]","[26, 34, 53]","[21, 29]",6.9047980308532715,3.1076643466949463
rp1m_reset_only,88,1.8971957234978665,"[26, 34, 53]","[26, 34, 53]","[21, 29]",6.913014888763428,3.081958532333374
rp1m_reset_only,89,1.8533582893332086,"[26, 34, 53]","[26, 34, 53]","[21, 29]",6.672297477722168,3.076859474182129
rp1m_reset_only,90,1.828324087668948,"[26, 34, 53]","[26, 34, 53]",[21],6.640063285827637,3.059319257736206
rp1m_reset_only,91,1.8298588337850736,"[26, 34, 53]","[26, 34, 53]","[21, 29]",6.702212810516357,2.979490280151367
rp1m_reset_only,92,2.1283196570054788,"[26, 34, 53]","[26, 34, 53]",[],6.560758590698242,3.077103614807129
rp1m_reset_only,93,1.904185443843577,"[26, 34, 53]","[26, 34, 53]","[27, 29]",6.743498802185059,3.0776779651641846
rp1m_reset_only,94,2.3794218130994294,"[26, 34, 53]","[26, 34, 53]",[],7.181492805480957,2.9937567710876465
rp1m_reset_only,95,1.9814114796292466,"[26, 34, 53]","[26, 34, 53]","[22, 27, 29]",6.585668563842773,3.1079750061035156
rp1m_reset_only,96,1.9717846785048292,"[26, 34, 53]","[26, 34, 53]","[22, 29, 50]",6.800487518310547,3.1290221214294434
rp1m_reset_only,97,2.3670460376222593,"[26, 34, 53]","[26, 34, 53]",[],6.091978549957275,2.5792794227600098
rp1m_reset_only,98,2.4070490556339474,"[26, 34, 53]","[26, 34, 53]",[],6.524655818939209,2.9234161376953125
rp1m_reset_only,99,2.3776276016812394,"[26, 34, 53]","[26, 34, 53]",[],6.483126640319824,2.830045461654663
rp1m_reset_only,100,2.099486905158687,"[26, 27, 34]","[26, 34, 53]","[23, 29, 31]",5.6983418464660645,2.9908347129821777
rp1m_reset_only,101,2.022020292252966,"[27, 34, 53]","[26, 34, 53]",[51],6.7898101806640625,3.0265307426452637
rp1m_reset_only,102,2.3706380044437987,"[27, 34, 53]","[34, 53]",[],6.124796390533447,2.7303221225738525
rp1m_reset_only,103,2.484524354869632,"[27, 34, 53]","[34, 53]",[],6.665530681610107,2.9288721084594727
rp1m_reset_only,104,2.423679209028726,"[27, 34, 53]","[27, 34, 53]",[],6.890538215637207,3.0605640411376953
rp1m_reset_only,105,2.2068572016012493,"[27, 34, 53]","[27, 34, 53]",[],7.121195316314697,2.986502170562744
rp1m_reset_only,106,1.9719078452845622,"[27, 34, 53]","[27, 34, 53]",[23],6.939341068267822,2.90437912940979
rp1m_reset_only,107,2.174233531057003,"[27, 34, 53]","[27, 34, 53]",[23],6.7930755615234375,2.87520694732666
rp1m_reset_only,108,2.3845460212840583,"[27, 34, 53]","[27, 34, 53]",[],6.704234600067139,2.9379944801330566
rp1m_reset_only,109,2.0593601905702426,"[27, 34, 53]","[27, 34, 53]",[23],6.69993782043457,3.034571647644043
rp1m_reset_only,110,2.5425305015359236,"[27, 34, 53]","[27, 34, 53]",[],7.237823486328125,2.9821953773498535
rp1m_reset_only,111,2.1031339570069734,"[27, 34, 53]","[27, 34, 53]","[25, 50, 51]",6.700221538543701,2.9465298652648926
rp1m_reset_only,112,2.2009215397113335,"[27, 34, 53]","[27, 34, 53]","[25, 51]",6.96389627456665,3.058330535888672
rp1m_reset_only,113,2.1272477275199595,"[27, 53]","[27, 34, 53]","[25, 51]",6.849857330322266,3.0210065841674805
rp1m_reset_only,114,2.2038316370808895,"[27, 34, 53]","[27, 53]","[25, 31, 51]",6.9527363777160645,2.9880106449127197
rp1m_reset_only,115,2.2900692147591375,"[27, 34, 53]","[27, 34, 53]",[],6.7714056968688965,2.873784065246582
rp1m_reset_only,116,2.543016687823635,"[27, 34, 53]","[27, 34, 53]",[],7.175209999084473,3.0774571895599365
rp1m_reset_only,117,2.525658158029981,"[27, 34, 53]","[27, 34, 53]",[],6.927412986755371,3.0932817459106445
rp1m_reset_only,118,2.1508416381332345,"[27, 34, 53]","[27, 34, 53]","[25, 31, 50, 51]",6.849759101867676,2.8264386653900146
rp1m_reset_only,119,2.180563604450387,"[27, 34, 53]","[27, 34, 53]",[],6.899339199066162,3.07694149017334
rp1m_reset_only,0,0.6388681524841271,"[22, 50]",[],[],2.738010883331299,1.2783206701278687
rp1m_reset_only,1,0.7264173816118826,"[22, 50]",[],[],3.750699520111084,2.0420403480529785
rp1m_reset_only,2,0.9701346401962364,"[22, 50]",[],[],4.581932067871094,1.6350353956222534
rp1m_reset_only,3,0.8388857733495859,"[22, 48, 50]",[],[],5.6900553703308105,2.5738701820373535
rp1m_reset_only,4,1.420161417849422,"[22, 48]",[48],[],6.2392988204956055,3.0660898685455322
rp1m_reset_only,5,1.2662534531680696,"[22, 48]",[48],[44],6.568543910980225,3.126506805419922
rp1m_reset_only,6,1.5055237769044862,"[22, 48]","[23, 48]",[44],6.8242878913879395,3.0970723628997803
rp1m_reset_only,7,1.9291021718714616,"[22, 50]","[22, 24, 48]",[],6.879662990570068,3.123786687850952
rp1m_reset_only,8,1.6476124805670644,"[22, 50]",[22],[],7.065008640289307,3.1126904487609863
rp1m_reset_only,9,1.4246245438571685,"[22, 50]",[22],[],7.023361682891846,3.05721116065979
rp1m_reset_only,10,1.54331490716006,"[22, 50]","[22, 48, 50]",[],7.295759201049805,3.003262519836426
rp1m_reset_only,11,1.5469150328577166,"[22, 50]","[22, 50]",[],7.136491298675537,2.9922614097595215
rp1m_reset_only,12,1.6133236109992106,"[22, 50]","[22, 50]",[],7.558681964874268,3.0482733249664307
rp1m_reset_only,13,1.1964660925041979,"[22, 50]","[22, 50]",[30],7.268760681152344,3.0464060306549072
rp1m_reset_only,14,1.8727118788403372,"[22, 50]","[22, 50]",[],7.302225589752197,3.004523515701294
rp1m_reset_only,15,1.3702015106105419,"[22, 50]","[22, 50]","[43, 44]",7.51543664932251,3.128988265991211
rp1m_reset_only,16,1.5936374024239928,"[22, 50]","[22, 50]",[],7.547603130340576,3.1029584407806396
rp1m_reset_only,17,1.79803206753426,"[22, 50]","[22, 50]",[],7.348790168762207,3.108198404312134
rp1m_reset_only,18,1.7507999692292264,"[22, 50]","[22, 50]",[],7.366385459899902,3.1337742805480957
rp1m_reset_only,19,1.2983172919904051,"[22, 50]","[22, 50]",[44],7.4587249755859375,3.060220241546631
rp1m_reset_only,20,1.1447337544668486,"[22, 50]","[22, 50]",[44],7.57201623916626,3.079604387283325
rp1m_reset_only,21,1.5461804885449433,"[22, 50]","[22, 50]",[],7.423892974853516,2.9933667182922363
rp1m_reset_only,22,1.2580866162120143,"[22, 50]","[22, 50]",[31],7.309244632720947,2.982585906982422
rp1m_reset_only,23,1.2832025138771959,"[22, 50]","[22, 50]","[31, 42]",7.051370143890381,3.1034741401672363
rp1m_reset_only,24,1.096086196072727,"[22, 50]","[22, 50]","[31, 42]",7.118016242980957,3.0374233722686768
rp1m_reset_only,25,1.1742030687422724,"[22, 34, 50]","[22, 50]",[42],7.058956146240234,3.098130941390991
rp1m_reset_only,26,1.7645405415206923,"[22, 34, 50]","[22, 50]",[],7.341564655303955,3.0860049724578857
rp1m_reset_only,27,1.1914156710944575,"[22, 34, 50]","[22, 50]",[42],7.355739116668701,3.1136393547058105
rp1m_reset_only,28,1.3270978157408475,"[22, 34, 50]","[20, 22, 50]",[44],7.5719685554504395,3.0575811862945557
rp1m_reset_only,29,1.1812203129295524,"[22, 34, 50]","[20, 22, 50]",[44],7.938532829284668,3.0412347316741943
rp1m_reset_only,30,1.330513848174545,"[22, 34, 50]","[22, 50]",[44],7.8263654708862305,3.1119601726531982
rp1m_reset_only,31,1.3254183379072937,"[22, 34, 50]","[22, 50]",[44],8.327579498291016,3.095654249191284
rp1m_reset_only,32,1.4110774690640995,"[22, 34, 50]","[22, 50]","[31, 44]",7.8873138427734375,3.087696075439453
rp1m_reset_only,33,1.4021262191166608,"[22, 34, 50]","[22, 50]",[44],8.177510261535645,3.109581232070923
rp1m_reset_only,34,1.7293809336307275,"[22, 34, 50]","[22, 50]",[],8.02664566040039,3.1223647594451904
rp1m_reset_only,35,1.2239094488246787,"[22, 34, 50]","[22, 50]",[32],7.6982879638671875,3.0962345600128174
rp1m_reset_only,36,1.565777147202482,"[22, 34, 50]","[22, 50]","[32, 34]",7.857161045074463,3.0588741302490234
rp1m_reset_only,37,1.4162351375180153,"[22, 34, 50, 51]","[22, 50]","[34, 35]",7.122504711151123,3.0457510948181152
rp1m_reset_only,38,2.1875835862500446,"[22, 34, 51]","[22, 50]","[34, 51]",7.224579334259033,3.057481050491333
rp1m_reset_only,39,2.44951090551277,"[22, 34, 51]","[22, 51]","[34, 51]",7.339931964874268,2.910423994064331
rp1m_reset_only,40,2.1976865953685376,"[22, 34, 51]","[22, 51]",[34],7.582585334777832,3.0766677856445312
rp1m_reset_only,41,2.4596253753854613,"[22, 34, 51]","[22, 51]","[34, 51]",7.404083728790283,2.909541368484497
rp1m_reset_only,42,1.960526724833974,"[22, 34, 51]","[22, 51]",[34],7.607419967651367,3.088259696960449
rp1m_reset_only,43,1.9626063917419143,"[22, 34, 51]","[22, 51]",[34],7.500082969665527,3.0038774013519287
rp1m_reset_only,44,1.810847737468225,"[22, 34, 51]","[22, 51]",[],7.605032444000244,3.0272953510284424
rp1m_reset_only,45,1.856035375788542,"[22, 34, 51]","[22, 51]",[],7.122439861297607,3.067197799682617
rp1m_reset_only,46,1.426299330133806,"[22, 34, 51]","[22, 51]",[37],7.899733066558838,3.1139609813690186
rp1m_reset_only,47,2.033494092683535,"[22, 34, 51]","[22, 51]",[],7.723423480987549,3.0278310775756836
rp1m_reset_only,48,1.5075942640285354,"[22, 34, 51]","[22, 51]",[37],7.617432594299316,3.0264596939086914
rp1m_reset_only,49,1.6171548351310652,"[22, 34, 51]","[22, 51]",[37],7.966663360595703,3.006915807723999
rp1m_reset_only,50,1.1993418166052123,"[22, 31, 34, 50]","[22, 51]",[37],7.53648042678833,3.0609583854675293
rp1m_reset_only,51,1.6197280232300486,"[31, 34, 50]",[],[],7.056753158569336,2.8809006214141846
rp1m_reset_only,52,1.6216739812898084,"[31, 34, 50]",[50],[],7.13033390045166,3.0507664680480957
rp1m_reset_only,53,1.6711933964685732,"[31, 34, 48, 50]","[34, 48, 50]",[],6.522511959075928,2.9235947132110596
rp1m_reset_only,54,1.5342386615529424,"[31, 34, 48]","[31, 34, 48, 50]","[36, 38]",6.701390266418457,2.6008083820343018
rp1m_reset_only,55,1.7414654616176513,"[31, 34, 48]","[31, 34, 36]","[36, 45, 49]",6.5182881355285645,2.9696223735809326
rp1m_reset_only,56,1.7858463769804296,"[31, 34, 48, 50]","[31, 34, 48]","[36, 45, 49]",6.937769889831543,2.9989728927612305
rp1m_reset_only,57,2.118129907645207,"[31, 34, 50]","[31, 34, 48]",[],6.9682087898254395,2.871089220046997
rp1m_reset_only,58,1.773778079505402,"[31, 34, 50]","[31, 34, 48]","[34, 36]",6.448976516723633,2.766000270843506
rp1m_reset_only,59,1.6051278412530496,"[31, 34, 48, 50]","[31, 34, 48]","[34, 36]",6.351630210876465,2.945133686065674
rp1m_reset_only,60,1.669271941609312,"[31, 34, 48]","[31, 34, 48]","[32, 34, 36]",6.485159397125244,3.032139778137207
rp1m_reset_only,61,1.7571639715874685,"[31, 34, 48]","[31, 34, 48]","[34, 36]",5.997111797332764,2.836822509765625
rp1m_reset_only,62,1.4888295426695553,"[31, 34, 48]","[31, 34, 48]","[44, 47]",7.175586700439453,3.000276803970337
rp1m_reset_only,63,1.6068920524020642,"[31, 34, 48]","[31, 34, 48]",[47],7.108176231384277,3.083087921142578
rp1m_reset_only,64,1.7498138361866826,"[31, 34, 48]","[31, 34, 48]",[47],6.97681999206543,2.978496551513672
rp1m_reset_only,65,1.9074139984650773,"[31, 34, 48]","[31, 34, 48]","[34, 36, 47]",7.175107955932617,3.069657802581787
rp1m_reset_only,66,1.7068817134052114,"[31, 34, 48]","[31, 34, 48]",[47],7.029385566711426,2.9784951210021973
rp1m_reset_only,67,1.7584623239597155,"[31, 34, 48]","[31, 34, 48]",[47],6.63576602935791,2.977207899093628
rp1m_reset_only,68,2.0930597720575865,"[31, 34, 46, 48]","[31, 34, 48]",[],6.523026943206787,2.960986852645874
rp1m_reset_only,69,2.0190514258980277,"[31, 34, 46]","[31, 34, 48]",[],7.202756404876709,2.839066505432129
rp1m_reset_only,70,2.064523880375505,"[31, 34, 46]","[31, 34, 50]",[],7.079855442047119,2.820056200027466
rp1m_reset_only,71,1.5535423117262877,"[31, 34, 46]","[31, 34, 46]",[32],7.196559906005859,2.9867913722991943
rp1m_reset_only,72,1.4817309582558233,"[31, 34, 46]","[31, 34, 46]","[26, 27, 28, 32]",6.645525932312012,2.7869129180908203
rp1m_reset_only,73,1.5738783510302596,"[31, 34, 46]","[31, 34, 46]",[32],6.493757724761963,2.72088623046875
rp1m_reset_only,74,2.0693903570023138,"[31, 34, 46]","[31, 34, 46]",[],7.013535499572754,2.956972122192383
rp1m_reset_only,75,2.1405711696947374,"[26, 31, 34, 53]","[31, 34, 46]",[26],6.458559989929199,3.1169795989990234
rp1m_reset_only,76,2.0466283992621923,"[26, 34, 53]","[31, 34, 53]",[26],7.45065450668335,2.915083885192871
rp1m_reset_only,77,2.152561955976181,"[26, 34, 53]","[34, 53]",[26],6.690089702606201,2.997030019760132
rp1m_reset_only,78,2.1087218042677836,"[26, 34, 53]","[34, 53]",[26],6.749589920043945,3.031752347946167
rp1m_reset_only,79,1.8572772204469912,"[26, 34, 53]","[26, 27, 34, 53]",[],6.944590091705322,3.0307810306549072
rp1m_reset_only,80,1.9782521596477878,"[26, 34, 53]","[26, 34, 53]",[],6.63532018661499,2.976879119873047
rp1m_reset_only,81,1.5115368500648465,"[26, 34, 53]","[26, 34, 53]","[26, 27]",6.975393295288086,3.070748805999756
rp1m_reset_only,82,1.567350452412366,"[26, 34, 53]","[26, 34, 53]",[27],6.478960037231445,2.88006591796875
rp1m_reset_only,83,1.294265753245938,"[26, 34, 53]","[26, 34, 53]",[27],6.637714385986328,3.042971611022949
rp1m_reset_only,84,1.9543501864351382,"[26, 34, 53]","[26, 34, 53]",[],6.713410377502441,3.0821778774261475
rp1m_reset_only,85,1.8611584423846204,"[26, 34, 53]","[26, 34, 53]",[],6.579500198364258,2.9883172512054443
rp1m_reset_only,86,1.376257601212917,"[26, 34, 53]","[26, 34, 53]",[27],6.612467288970947,3.0992696285247803
rp1m_reset_only,87,1.128702657604415,"[26, 34, 53]","[26, 34, 53]","[39, 46, 48]",6.914979934692383,3.1076643466949463
rp1m_reset_only,88,1.3386340157085632,"[26, 34, 53]","[26, 34, 53]","[39, 46, 48]",6.925348281860352,3.081958532333374
rp1m_reset_only,89,1.2709503696631756,"[26, 34, 53]","[26, 34, 53]","[46, 48]",6.683933734893799,3.076859474182129
rp1m_reset_only,90,1.704802348693351,"[26, 34, 53]","[26, 34, 53]",[],6.652747631072998,3.059319257736206
